Monday,n. 星期一
Tuesday,n. 星期二
Wednesday,n. 星期三
Thursday,n. 星期四
Friday,n. 星期五
fly a kite,"na. 放风筝；试探舆论；开空头支票；(从狱中)非法寄出信件
 去放风筝；好风筝；放飞风筝"
ride a bike, 骑自行车；骑车；骑单车
go to the park,
week,n. 周，星期
Saturday,n. 星期六
Sunday,n. 星期日；礼拜日
sport,"n. 运动；游戏；娱乐；运动会；玩笑
adj. 运动的
vt. 游戏；参加体育运动；夸耀
vi. 游戏"
table tennis,"n. 乒乓球运动
 桌球；桌上网球；打乒乓球"
tennis,n. 网球（运动）
high jump,"n. 跳高
 高跳；跳远；高台跳高"
long jump,"n. 跳远
 长跳；长跳转；长转移"
go swimming,"na. 去游泳
 去钓鱼；去做某事；定期游泳"
go skating, 去滑冰；去溜冰；滑雪
go boating,"na. 乘船游玩
 去划船；泛舟；去滑船"
go fishing, 去钓鱼；垂钓；我以前常去钓鱼
noodles,n. 面条，挂面（noodle的复数形式)
chicken,"n. 鸡肉；小鸡；胆小鬼，懦夫
adj. 鸡肉的；胆怯的；幼小的"
vegetables,n.  蔬菜（vegetable的复数形式）；菜类
rice,"n. 稻；米饭
vt. 把…捣成米糊状"
soup,"n. 汤，羹；马力
vt. 加速；增加马力"
bread,"n. 面包；生计
vt. 在…上洒面包屑"
tomato,n. 番茄，西红柿
potato,n.  土豆， 马铃薯
fish,"n. 鱼，鱼类
vt. 钓鱼，捕鱼；搜寻
vi. 捕鱼，钓鱼；用钩捞取"
house,"n. 住宅；家庭；机构；议会；某种用途的建筑物
vt. 覆盖；给…房子住；把…储藏在房内
vi. 住"
bedroom,"n. 卧室
adj. 两性关系的；城郊住宅区的"
bathroom,n. 浴室；厕所；盥洗室
living room,"n. 客厅；起居室
 客厅系列；起居定；小客厅"
study,"n. 学习，研究；课题；书房；学问
vt. 学习；考虑；攻读；细察
vi. 研究；用功"
kitchen,n. 厨房；炊具；炊事人员
dining room,"n. 饭厅；餐厅
 食堂；餐室；厨房"
next to,"prep. 紧邻；在…近旁；仅次于；紧接
 在…旁边；紧挨着；与……相邻"
between,"prep. 在…之间
adv. 在中间"
behind,"prep. 落后于；支持；晚于
n. 屁股
adv. 在后地；在原处"
in front of,"na. 在…的前面
 在……前面；在……的前面；在…面前"
TV,abbr. 电视（television）
computer,n. 计算机；电脑；电子计算机
bed,"n. 床；基础；河底， 海底
vt. 使睡觉；安置，嵌入；栽种
vi. 上床；分层"
clock,"n. 时钟；计时器
vt. 记录；记时
vi. 打卡；记录时间"
photo,n. 照片
door,n. 门；家，户；门口；通道
floor,"n. 地板，地面；楼层；基底；议员席
vt. 铺地板；打倒，击倒；（被困难）难倒"
cup,"n. 杯子；奖杯；酒杯
vt. 使成杯状；为…拔火罐"
window,n. 窗；窗口；窗户
sofa,n. 沙发；长椅
umbrella,n. 雨伞；保护伞；庇护；伞形结构
about,"prep. 关于；大约
n. 大致；粗枝大叶；不拘小节的人
adj. 在附近的；四处走动的；在起作用的
adv. 大约；周围；到处"
after,"conj. 在……之后
prep. 在……之后
adj. 以后的
adv. 后来，以后"
any,"adj. 任何的；所有的；丝毫
pron. 任何；任何一个；若干
adv. 稍微；少许"
bad,"n. 坏事；坏人
adj. 坏的；严重的；劣质的
adv. 很，非常；坏地；邪恶地"
bathroom,n. 浴室；厕所；盥洗室
be,vt. 是； 有，存在； 做，成为； 发生
am,
is,"v. 是（be的三单形式）
n. 存在"
are,"v. 是（be的第二人称单复数现在式）
n. 公亩"
