you,pron. 你；你们
teacher,n. 教师；导师
hello,"n. 表示问候， 惊奇或唤起注意时的用语
int. 喂；哈罗"
your,pron. 你的，你们的
hi,int. 嗨！（表示问候或用以唤起注意）
hello,"n. 表示问候， 惊奇或唤起注意时的用语
int. 喂；哈罗"
name,"n. 名称，名字；姓名；名誉
vt. 命名，任命；指定；称呼；提名；叫出
adj. 姓名的；据以取名的"
friend,n. 朋友；助手；赞助者
pupil,n. 学生； 瞳孔；未成年人
his,pron. 他的
her,pron. 她（she的宾格）；她的（she的所有格）；她（指某个国家；一艘船）
pencil,"n. 铅笔；笔状物
vt. 用铅笔写；用眉笔涂
vi. 成铅笔状"
pencil box, 铅笔盒；文具盒；你的铅笔盒
what,"pron. 什么；多么；多少
adv. 到什么程度，在哪一方面
adj. 什么；多么；何等
int. 什么；多么"
pen,"n. 钢笔；作家；围栏
vt. 写；关入栏中"
ruler,n. 尺；统治者； 划线板，划线的人
crayon,"n. 蜡笔，有色粉笔
vt. 以蜡笔作画，用颜色粉笔画"
whose,pron. 谁的（疑问代词）
blackboard,n. 黑板
desk,"n. 办公桌；服务台；编辑部；（美）讲道台；乐谱架
adj. 书桌的；桌上用的；伏案做的"
chair,"n. 椅子；讲座；（会议的）主席位；大学教授的职位
vt. 担任（会议的）主席；使…入座；使就任要职"
schoolbag,n. 书包
between,"prep. 在…之间
adv. 在中间"
beside,prep. 在旁边；与…相比；和…无关
forty,"n. 四十
adj. 四十的；四十个的"
fifty,"n. 五十；五十个；编号为50的东西
adj. 五十的；五十个的；众多的"
sixty,num. 六十；六十个
seventy,"n. 七十；七十个；七十岁；七十年代
num. 七十
adj. 七十的；七十个的；七十岁的"
eighty,"num. 八十
n. 八十；八十岁；八十年代
adj. 八十的，八十个的；八十岁的"
ninety,"n. 九十
adj. 九十的；九十岁的
num. 九十"
behind,"prep. 落后于；支持；晚于
n. 屁股
adv. 在后地；在原处"
he,"n. 男孩，男人；它（雄性动物）
pron. 他"
she,"n. 女人；雌性动物
pron. 她（主格）；它（用来指雌性动物或国家、船舶、地球、月亮等）"
month,n. 月，一个月的时间
Jan.,"n. 一月, 元月"
Feb.,abbr. 二月（February）
Mar.,abbr. 三月（March的缩写）
Apr.,四月
May,
Jun.,abbr. 六月（June）；初级的（Junior）
Jul.,abbr. 七月（July）
Aug.,八月
Sept.,abbr. 九月（September）
Oct.,abbr. （等于October）十月
Nov.,abbr. 十一月（November）
Dec.,abbr. 十二月（December）
rain,"n. 雨；下雨；雨天；雨季
vt. 大量地给；使大量落下
vi. 下雨；降雨"
sun,"n. 太阳
vt. 使晒
vi. 晒太阳"
hot,"adj. 热的；辣的；热情的；激动的；紧迫的
vt. 增加；给…加温
adv. 热；紧迫地
vi. 变热"
snow,"n. 雪，积雪；下雪
vt. 使纷纷落下；使变白
vi. 降雪"
cold,"n. 寒冷；感冒
adj. 寒冷的；冷淡的，不热情的；失去知觉的
adv. 完全地"
how,"adv. 如何；多少；多么
n. 方法；方式
conj. 如何"
weather,"n. 天气；气象；气候；处境
vt. 经受住；使风化；侵蚀；使受风吹雨打
adj. 露天的；迎风的
vi. 风化；受侵蚀；经受风雨"
sunny,adj. 阳光充足的，和煦的；快活的；性情开朗的
warm,"n. 取暖；加热
adj. 温暖的；热情的
vt. 使…兴奋；使…温暖；使…感兴趣
vi. 同情；激动；变温暖"
cloudy,adj. 多云的；阴天的；愁容满面的
windy,adj. 多风的，有风的；腹胀的；吹牛的
cool,"n. 凉爽；凉爽的空气
adj. 凉爽的；冷静的；出色的
vt. 使…冷却；使…平静下来
vi. 变凉；平息
adv. 冷静地"
am,
when,"conj. 考虑到；既然；当…时；在…时；如果
n. 时间，时候；日期；场合
adv. 什么时候，何时；（用于时间的表达方式之后）在那时；其时；当时
pron. 那时；什么时侯"
birthday,n. 生日，诞辰；诞生的日子
tall,"adj. 高的；长的；过分的；夸大的
adv. 夸大地"
live,"adj. 活的；生动的；实况转播的；精力充沛的
vt. 经历；度过
vi. 活；居住；生存"
too,adv. 太；也；很；还；非常；过度
foot,"n. 脚；英尺；步调；末尾
vt. 支付；给……换底
vi. 步行；跳舞；总计"
feet,n. 脚（foot的复数形式）；尺；韵脚
on foot,"na. 步行；在进行中；徒步
 走路；步行时；走路去"
by,"prep. 通过；被；依据；经由；在附近；在……之前
adv. 通过；经过；附近； 白俄罗斯的国家代码顶级域名"
favourite,"n. 特别喜爱的人（或物）
adj. 特别受喜爱的"
colour,"n. 颜色；风格；气色，面色；外貌
vt. 把…涂颜色，粉饰；歪曲；使脸红
vi. 变色"
brown,"n. 褐色，棕色
adj. 棕色的，褐色的；太阳晒黑的
vt. 使变成褐色
vi. 变成褐色"
blue,"adj. 蓝色的；沮丧的，忧郁的；下流的
n. 蓝色；（美国海、陆、空三军穿的）蓝色制服；蓝颜料；布鲁斯（歌曲）（一种伤感的美国黑人民歌
vi. 变成蓝色，呈蓝色
vt. 把…染成蓝色；使成蓝色；给…用上蓝剂；用上蓝剂于"
clothes,n. 衣服
our,pron. 我们的
their,pron. 他们的，她们的；它们的
subject,"n. 主题；科目； 主语；国民
adj. 服从的；易患…的；受制于…的
vt. 使…隶属；使屈从于…"
Chinese,"n. 中文，汉语；中国人
adj. 中国的，中国人的；中国话的"
English,"n. 英语；英国人；英文；英格兰人
adj. 英国人的；英国的；英文的
vt. 把…译成英语"
science,n. 科学；技术；学科；理科
math,n. 数学（等于mathematics）
PE,abbr. 体育课，体能训练（physical education）
art,"n. 艺术；美术；艺术品
v. 是（be的变体）
adj. 艺术的；艺术品的"
music,n. 音乐，乐曲
and,conj. 和，与；就；而且；但是；然后
but,"conj. 但是；而是；然而
adv. 仅仅，只
prep. 除…以外"
about,"prep. 关于；大约
n. 大致；粗枝大叶；不拘小节的人
adj. 在附近的；四处走动的；在起作用的
adv. 大约；周围；到处"
address,"n. 地址；演讲；致辞；说话的技巧；称呼
vt. 演说；从事；忙于；写姓名地址；向…致辞；与…说话；提出；处理"
afraid,adj. 害怕的；恐怕；担心的
again,"adv. 又，此外；再一次；再说；增加
n. （英、保）阿盖恩"
all,"n. 全部
adj. 全部的
adv. 全然地；越发
pron. 全部"
also,"conj. 并且；另外
adv. 也；而且；同样"
always,adv. 永远，一直；总是；常常
am,
I,"n. 碘元素；英语字母I
pron. 我"
and,conj. 和，与；就；而且；但是；然后
angry,adj. 生气的；愤怒的；狂暴的；（伤口等）发炎的
April,n. 四月
art,"n. 艺术；美术；艺术品
v. 是（be的变体）
adj. 艺术的；艺术品的"
at,"prep. 在（表示存在或出现的地点、场所、位置、空间）；以（某种价格、速度等）；向；达；因为；朝；忙于
n. 阿特（老挝货币基本单位att）；砹（极不稳定放射性元素）
abbr. 密封的（airtight）；气温（air temperature）"
August,
Aug.,八月
back,"n. 后面；背部；靠背；足球等的后卫；书报等的末尾
adj. 后面的；过去的；拖欠的
vt. 支持；后退；背书；下赌注
adv. 以前；向后地；来回地；上溯；回来；回原处
vi. 后退；背靠；倒退"
